608997214690529280,none
610133370731794432,weak
608043028696190976,none
609420163994116096,none
609176887777226752,none
609588624158556160,weak
608376229893447680,weak
609476770509815808,none
608298430130208770,weak
609363305178767360,weak
609405358814195716,none
609094456327974912,medium
608360611664297984,none
609895465627160576,none
610025386852810752,none
609321136942358528,weak
608310131734872064,none
607913164357779456,none
609454047263870977,none
608674006435102720,none
609582472741810177,none
608470408799617024,none
608322449638322179,none
608294260027346944,none
609346866451488768,none
608664680471654401,medium
609803432753377280,none
608315733286731776,none
609169527713173504,none
608707023258161152,none
608560069144289280,weak
609313800920137728,none
610103301804326912,none
607856239750414336,weak
609448869873717248,weak
610084560383180800,weak
609764179050893313,strong
607763964785606656,none
608521158174986242,weak
610015966093791232,medium
608649887412985858,medium
608318688849182724,none
608102726140989441,none
609807305291485184,none
609073072285593600,none
608058593754161152,none
609118690269745152,none
609004935515021312,weak
607915191901290496,none
607985528034557952,medium
609304002627522560,medium
607983601305681920,medium
608827274339692544,none
609029347144552448,weak
609451868633198592,weak
609203900726575104,weak
607734256383717376,none
607968136843784192,none
608447451704512514,medium
607961154741075968,none
608883901940035584,medium
609498561500315648,none
608317745503944704,weak
608773420562657280,weak
608434922840162305,weak
609789440626683905,weak
607707901407457280,none
609216258819534848,none
609210355345027072,none
609080295975849984,none
608293138348830720,weak
608403226656915456,none
610142501702402048,weak
607925104295559168,weak
609478472919052288,none
607976369427857408,weak
609008965263982593,strong
608408481654259712,medium
607745791520694272,none
608005851601891328,none
608608158911729665,none
609183804180180992,weak
607779109524119552,weak
608429784528482305,weak
608936127169458176,none
609013608438185984,none
607942788420902913,weak
609111799007469568,weak
608043822182973440,none
609112350726193154,weak
608038488068509696,weak
607870383925133312,weak
608687610630819840,weak
608932310474477568,weak
609363313047281665,weak
608519965394804737,medium
608977087454674944,weak
609246287850962944,weak
609027994842230784,none
609465595835379712,none
608725398138933248,none
608755787540750337,strong
608789125005733888,none
608530573359874049,weak
608264916844314625,medium
609714549546196992,none
609183370413764608,weak
609385269792538624,strong
610075776856260608,medium
607794435418497024,medium
608808654092038145,medium
609486090735501312,weak
609337131698229249,none
608845133551771648,none
609426687412056064,weak
608665805178339328,none
609382418928173057,none
607908148540612608,none
609276585221451776,weak
609176670055100416,none
607951526074679296,weak
609777448876576768,weak
608853917594734592,medium
609605495339532288,strong
610149967978565633,medium
610102869585494016,medium
609417442893262848,none
609707293362495488,none
608083866914455553,medium
609359581362327552,weak
607950233113198592,weak
609949762230558720,weak
609513041890291713,strong
607980537643278336,medium
609396415681445888,medium
608274373498306560,weak
610094370927300609,none
609868855863844864,medium
609004674226728960,none
608963244972236800,none
610199605456838656,weak
609438808195502081,none
608598498850668544,weak
609486085987680256,weak
608414975074410496,none
608040173805445120,none
609067906689839104,none
608041436030898177,none
609552667942219777,none
609857104183214080,weak
607867811352969216,none
608385260355743744,none
609124766067240960,weak
610069022726594560,weak
609025705297338368,medium
609669441434066944,none
608763398084546560,weak
608744358184108032,none
610173844561788928,none
609624019281670145,none
609757375252201472,none
609387663678918656,weak
610129612803158016,none
609399551292784640,weak
609935186101276672,none
608969928083935232,none
608420442760691713,weak
609155688451997696,none
608090174677991425,none
610085634007392258,none
607938456661028865,none
607901164198330368,strong
608695020003147776,medium
608277862047707136,weak
608668468603322369,none
608911722011873280,none
608359169398153216,weak
608341349398683649,weak
609098225107107840,none
609170557792223232,none
609979864469254145,strong
609794629198815232,medium
607673643120918529,weak
608318426742980608,medium
609267488086491136,weak
609099154460160000,weak
608676019260796928,none
609793111708041216,none
609198181570772992,none
607877528187990016,medium
608897454231158784,none
609712897871192064,none
607733375428730880,none
608724236035710979,weak
608476232221601792,medium
608867243720601600,medium
609546737376583681,weak
608890073262751744,weak
609776510791102464,weak
607823815104720896,none
609019851475140608,weak
609371231289233408,medium
609535457005846528,weak
610080645373665281,none
608989685877235712,none
609994229465632768,none
609007214792204288,none
610090465581498368,medium
609134694521794561,none
609745328405913600,none
609574290275610625,none
608727096098078720,medium
609586043088564224,weak
607976933532573696,medium
608290479097192448,weak
607845023024050178,weak
608881276049829889,medium
609515781953572864,weak
609768597351600129,none
607930110268841985,medium
609508859397447680,none
608648643009077248,none
609343762255478784,medium
607785388468363264,weak
610035364154200065,medium
610197124387463168,weak
608412036247232513,none
607733281354694656,none
610131998225477632,weak
608636517972475904,weak
609359645061287936,weak
609043278084726784,none
609753074949849088,medium
609137048344117248,none
609022302257188867,weak
608459594453647360,medium
609572216699777024,medium
607931247076249600,weak
608355417740079104,none
609345686136557568,none
609319976051298304,weak
609284255076773888,none
610065075462930432,none
609374652096466945,weak
610060313141059584,none
609373412406992896,none
609770716284620801,weak
609296510879072258,none
609487366697431040,none
608801588308656128,weak
609423419109732354,weak
609884243859103745,none
609426689467248640,weak
609548519225950209,weak
609329546215591937,weak
609496574889185281,none
609050027428683776,medium
608024469425127425,medium
610096516888444928,none
608887669167374336,weak
609858047670923265,none
608651889958395907,weak
608369881109680128,none
608759561541935104,weak
609505492264710144,weak
609570654258511872,medium
609417750201675776,none
609581937548615680,none
608275198605848577,none
607692463365603328,weak
609149510359613440,weak
607976107904802816,weak
609890497826525184,medium
608477723703545857,none
609849746618880000,weak
608665031903854594,none
607985092288348160,none
608407080853225472,weak
609723739417219072,none
608748953123876865,none
609028113150836736,none
608328978282061824,weak
607951198126260224,none
610085445339361280,none
609479695315431425,weak
609375629637763072,strong
609039455815634944,weak
609525884677189633,weak
609722113977663488,strong
609840403978829824,medium
607827179456614400,none
607763519409225728,none
609009920890015744,weak
609736534435233792,medium
609785572945563648,medium
607679294811144192,none
609246844749803520,weak
608754988211425280,weak
609677493440802817,medium
609889450286559233,weak
608212436030783488,none
609418667835662336,none
608133232211705856,medium
609748932042838017,none
609105327250894848,none
608658470905200640,none
608279708522921984,none
608348570253725699,medium
610195874623438848,medium
609239189742350336,medium
608983580157554689,weak
609357686812057600,medium
608182260790140928,none
610168646376267776,weak
608313432232861696,weak
610070227976617984,weak
609328688031789056,none
608930812382355456,none
609762654622756865,weak
609364812804530177,none
608050935869411331,none
609165781381869568,none
607938737327083521,none
608254450801766400,weak
608849901636694016,weak
609781041579040768,strong
607865098078720000,none
610035650889445376,none
608128613364416512,medium
609465335498981376,medium
608239910160605184,weak
610192856217747456,none
608630968237236228,none
609959736671358977,weak
607846687684628480,none
608085660751261696,none
608300300852686852,weak
609737571862773760,weak
609784377602613248,none
607755510759047168,none
609751283227074560,none
609930282418880514,weak
610054327739285504,none
610134677928714240,none
609262121998778369,none
609524816140349441,none
609784698240434176,none
608363011418374144,none
608126893921964032,weak
608046632639295488,none
609497587075432448,none
609576970041585664,none
607856226479669248,none
609413596515151872,none
608027762926985216,none
608392385425338368,none
608347082844438530,medium
608829184497078272,none
608022504049934337,none
608036256858128385,weak
610098444045303808,medium
610037052470636544,weak
609088123604201473,none
608591267073810432,weak
608635282892709888,none
608665622260674560,medium
609857813762940928,medium
607816862395695104,weak
609067593450827776,weak
608702923779002368,weak
608270100622405632,none
608762127260749825,none
608222516096724992,medium
609396021513351168,medium
609842934050066432,weak
609179166924214272,none
609968762394120192,weak
607974388223254528,medium
609178446653206529,weak
609266422301204480,none
610200047951609857,none
608393291269324800,medium
607946654403002368,weak
608425140855164930,none
609321526328848384,none
609525623581745154,none
607979970208665600,none
609596812123578369,medium
609197455746273280,none
609109398426951680,medium
608372594467840002,none
610088208081285120,none
608114666959695874,weak
609199797942284288,medium
609381569149698048,none
609045780947738624,strong
609685403788914689,weak
609552067565363201,none
608257035927482368,none
608426989444325376,none
608671475709669377,none
609797672397090816,none
609601544137375744,none
608121871771430912,weak
607824636630470656,medium
608192830108876801,none
607917393193660416,weak
608455807143845888,weak
610162691265667073,none
608999817856069632,weak
607831170428997632,none
607960303247097856,none
609846489121169408,none
608422127583285248,weak
609397703131459584,none
609450210599636992,none
609692402610216961,medium
610061903503556608,weak
609305416342765568,weak
609216332761010176,none
608208397616480258,none
608652583733989377,weak
609939596466524161,none
609749551398916096,none
608414317189427200,none
610201503752658944,weak
609653970529730560,none
609515345448169472,none
608289757429420032,none
608316479428263936,weak
608096911200022528,weak
607852350406041600,none
609310678114017281,none
609075155248291841,strong
609096545263345664,none
609753367154307072,weak
608739280559722498,weak
610103164176433152,none
609018662620663808,none
609763459388035072,weak
609601116666507264,medium
609483378815975424,none
609765780989718528,none
609510556077326337,none
609076644201000960,weak
609066706972110849,none
608390359023026178,weak
609640431589195777,none
610038523580796928,none
607931517818372096,none
609192010629693442,none
608393519565275136,weak
608132917253021696,weak
608318633996099585,none
609994040717783040,weak
609059065134768128,weak
609273182097436672,weak
610033901646544897,medium
610037672271314944,weak
609070692986847232,none
609531602482413569,none
609710086500384769,none
609690694492549120,none
609816952857591808,medium
608992583545696256,weak
607951390724341760,none
609536934038368256,weak
608801746652147712,none
608609076780625920,none
609309453045899264,none
610197661015146496,weak
610037731935285248,weak
608708086220455936,none
609408598704128000,weak
609718280618684416,none
609081449602519041,medium
608340334267875328,weak
609329602910097408,strong
609138853375406080,weak
608351092469067776,weak
610187469779111936,medium
609117193104703489,none
609153411007778817,none
608240396104290304,weak
609334194964176896,medium
609596979371487232,none
608736668347039744,none
608823483720675329,none
608004081425227776,none
609050517067673600,medium
608387621509808128,none
609730725110226944,none
609205156647862272,weak
608978570195660800,weak
609268221468749824,none
609455251675062272,none
609824775050010624,strong
608629808789106688,weak
609714113837727744,medium
609108415512780800,strong
609391764433162240,medium
607852030225489920,none
608697352212193280,none
609480800858451968,none
610108776717225985,none
609381652557627392,none
609487242663301120,weak
610079178499747840,none
610174526618529792,medium
609384684359843841,medium
610144803796422657,none
610039839816294400,none
608844790843756545,none
608122921433866241,weak
609797662640975872,medium
609818820795047936,none
608308237876793345,weak
608743563082493953,none
607907719140507648,none
609477023535366144,none
609454130642423809,medium
608694089152872448,weak
609030792719835137,medium
608538099203887104,weak
609358269530939392,weak
608665530879340544,strong
608294743861129216,weak
608194638818746369,weak
609001280388890624,none
607944780375572480,weak
609535458863882240,medium
609106938836725760,strong
608221385291350016,strong
609998126737395712,none
607734081380483072,medium
609416110010691584,none
609227391651610625,strong
609010331432665088,weak
609479069760114688,none
609770471240925184,none
608743659668955137,none
608826530513362947,none
609141582290292736,weak
609752850437025792,strong
609435280202805250,none
609463937696968704,none
609193241481756673,none
608427371608219648,none
609531785609764865,weak
608679797477240832,none
609423923076300800,none
607991513025355776,weak
610008000405864448,weak
609440238654619648,weak
609346648347672576,none
609693247980613633,strong
609174771776004096,none
609707569687310336,strong
607715038426624000,weak
609426219306745856,none
608632716993671168,none
609668241783451648,weak
608930885396668417,none
609933530911625216,none
608910326692745216,medium
610099516222631936,none
607996806480289794,weak
609791873016705025,strong
609048367600123904,medium
607935320131182593,none
608644136648982528,weak
609777750329716737,none
609154516286578688,weak
610073192921726976,none
608952318676086785,none
609115168610656257,none
607842281865936896,none
610016195174121472,none
609201723152986112,weak
610010188226162688,none
608446252603154432,weak
609016082670698496,none
609115251070652417,none
608137719945043968,medium
609306045048057856,none
610101522437947392,none
609806633129148416,medium
608257490460012544,weak
610192510426550272,weak
609790106023493632,none
609447924154638337,none
609129483497553920,none
608536835606757376,weak
608239541070274560,medium
609091928731361283,weak
608886929225060352,weak
608677194378940416,weak
609331843431698433,weak
609426996892991489,medium
609402107796426752,weak
608340636778004480,weak
608403957673795584,weak
609827637540864000,medium
608700773606825984,none
609842962365849600,none
610138433202356227,weak
608808402710614016,weak
608400882959568896,none
608567028987908097,none
609091527600570368,weak
608073033740222464,none
609802428058308610,none
609122496168755201,none
609348021697048576,weak
609358014932455425,none
607792426011353088,none
609397499237937152,none
607934124813205505,none
609274754781085697,none
609376532847575040,none
609310835962454016,none
609616450681049088,weak
608667625007235073,weak
609739788560793601,weak
610039228513316864,none
609906886268321792,medium
609831384178229248,weak
609376177929756673,medium
608851445278982144,none
607764313407774720,none
607731724869627904,weak
609204644221423616,weak
608370624520691712,none
609059063113084928,weak
609650877180321792,none
608693451656470529,weak
608259681069481984,weak
607703839668621312,strong
609073297024806912,none
608743812333236225,none
608295274767859712,none
608012122145058816,weak
608060236398788610,none
609009022771941376,medium
608294739830546433,weak
607863494323499008,none
608227876685680641,none
609288028218097664,weak
608312114055409664,none
610001247085707264,weak
609066357519462400,none
608309862943064064,none
610029160405331968,medium
609422309418385408,none
609530456497868802,none
609436348039229440,none
608726607314960384,none
609669241944600576,none
607836430891667456,none
609007341669879809,none
609842954111291393,weak
608913506121957377,none
609937088692252673,medium
608825588632170497,weak
608793539556708352,weak
608773560396423169,none
609614804198658048,none
610118077859131392,none
609959724553867264,none
609706869850902528,weak
607922237149081601,weak
608275154184114176,strong
609412931797798912,medium
608743656854556672,medium
608678106103205888,none
608723346965061632,none
610142803545456641,weak
609389812726915072,medium
609371078230712320,weak
608261869472763905,medium
608279942116147200,weak
609313119110852608,none
609012633006669824,medium
607974336163680256,weak
609043198590201856,none
609120651895558144,weak
607933443893301248,none
608064012241281025,weak
608276323354722304,weak
608049895874920449,weak
609053753732300800,weak
609363316989804544,none
608689261026668544,weak
610069427833409536,none
609118839331299328,weak
609090257343135746,medium
609897301033795584,medium
609530595190927360,none
609544222199275522,weak
608609109735288832,medium
608793837272588288,none
610160034882785280,weak
609429992766877696,weak
609790100688388097,medium
609501117949460480,none
609412793192828928,none
608037914086404096,weak
610152153764732928,none
610096887572623361,weak
608090392576335874,medium
607994000952410112,weak
609587651637846016,strong
608268375924613121,none
610125564473552896,none
608755591729668097,medium
610026190687092736,medium
610057308580786177,weak
609117950574891008,strong
608661176919023616,none
609140820663341056,medium
609105660035223552,medium
609368203660296192,weak
609511057556697088,none
609256342910566400,none
608157346926239744,medium
609100875580211200,medium
607893820387299328,none
608670468141404160,medium
608867536415944704,none
609372430713405441,weak
607886462600769536,none
608110266925129728,weak
609671440405819392,none
610115685046317057,weak
609665277840601088,weak
607672568057700352,none
608358158730428416,weak
609014782168080384,medium
608900171771080704,weak
609401299533201408,weak
608115051250073601,none
609167754118209537,weak
608730313926180865,none
609091715065085952,weak
607962834991874048,none
608492957772206080,weak
609439027415150592,medium
609163243031015424,medium
608000631832338433,none
608663799760101376,none
608048156564193282,none
607842019965325312,none
609035910622130176,weak
608011368894074881,medium
608936864310001664,none
609378307008761856,none
610109554546864128,weak
609684231141388288,weak
607671137062010881,none
607968836235567105,weak
608978707265519616,none
609425861561962496,medium
608619173846085633,weak
609005648727175170,none
608922004243230720,none
607947733870215170,medium
610139975959638016,medium
608293943730675712,none
609173296031076353,weak
608259205745770496,none
609587527650045952,medium
609680396956094464,weak
609777980408209408,weak
608521501675917312,weak
609043115090038785,medium
609442578623299586,weak
610026837767516161,none
609389952573566977,none
608086038653882368,weak
609325562600009728,medium
609427746830295040,none
609986766490234881,strong
608233688653004800,weak
608793445067583488,none
609735831494889472,none
608305741695451136,none
607955354001883136,none
610149283095007232,weak
610178592241119232,none
609321884744871936,weak
609459968304107521,none
609903122270560256,medium
608711214038962177,weak
609126746676404224,medium
609310805708931072,medium
607917780965445632,medium
609535460650668032,medium
608826283011796992,none
609303129251823616,medium
609148274973540352,none
607831666866814976,none
609660004526915584,none
609335373102247936,weak
610149200228167680,none
607752298203377664,medium
609022396046147584,none
608182381875490816,weak
608860507592880128,medium
609041315758792704,weak
609364851203416064,none
610193347400085504,weak
608812531923058688,none
608105036997083136,none
610156029574184960,medium
607736457869053953,weak
608986599389564928,weak
610161502880821248,none
608633602071535616,none
609227396529692672,none
608461339418218496,none
607844963850846208,none
609326464081756160,medium
607964035083083776,none
609332215403646976,medium
607759279471198209,weak
608650404340097025,medium
608437318744190976,weak
608432476575428610,weak
609392254751522817,medium
609423447408521217,weak
608959948077301760,none
610076987286142976,medium
609077811786096640,weak
609953662840999936,medium
